who_is,https,js_len,www_count,embed_url_count,http_count,-_count,suspicious,letter_count,special-Count,tld_length,if_org_or_gov,if_porn_u,if_ali_u,if_porn_d,if_safety_d,if_apple_d,if_cn,if_korea
1,1,96.0,1,-1,1,0,0,14,5,3,0,0,0,0,0,0,0,0
1,1,136.5,1,-1,1,0,0,36,9,3,0,0,0,0,0,0,0,0
1,1,84.5,0,-1,1,0,0,34,8,3,1,0,0,0,0,0,0,0
1,1,127.5,1,-1,1,1,0,23,7,3,0,0,0,0,0,0,0,0
1,1,182.5,1,-1,1,1,0,18,7,3,0,0,0,0,0,0,0,0
0,1,84.5,1,-1,1,0,0,36,7,3,1,0,0,0,0,0,0,0
0,1,111.0,1,-1,1,0,0,14,6,3,1,0,0,0,0,0,0,0
1,1,30.0,1,-1,1,0,0,18,6,2,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,1,29,7,3,0,0,0,0,0,0,0,0
0,1,93.0,0,-1,1,2,0,22,7,3,0,0,0,0,0,0,1,0
1,1,172.5,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
0,1,53.0,1,-1,1,0,0,34,7,3,0,0,0,0,0,0,0,0
0,1,198.0,1,-1,1,2,0,20,8,3,1,0,0,0,0,0,1,0
1,0,192.0,0,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,1,49.5,1,-1,1,0,1,38,7,3,0,0,0,0,0,0,0,0
0,1,139.0,0,-1,1,0,0,28,4,3,0,0,0,0,0,0,0,0
1,1,191.5,1,-1,1,1,0,27,6,3,0,0,0,0,0,0,0,0
1,1,98.5,1,-1,1,0,0,16,6,3,1,0,0,0,0,0,0,0
1,1,37.5,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,1,86.0,0,-1,1,0,0,23,7,3,1,0,0,0,0,0,0,0
1,1,150.0,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
0,1,177.0,1,-1,1,0,1,31,7,3,0,0,0,0,0,0,0,0
0,1,73.5,1,-1,1,2,0,28,9,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,28,7,3,0,0,0,0,0,0,0,0
1,1,137.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,147.5,1,-1,1,0,0,49,11,3,0,0,0,0,0,0,0,0
1,1,105.5,1,-1,1,0,0,40,8,3,0,0,0,0,0,0,0,0
0,1,69.5,0,-1,1,6,0,62,15,3,0,0,0,0,0,0,0,0
1,1,143.0,0,-1,1,0,0,32,6,3,0,0,0,0,0,0,0,0
1,1,127.5,1,-1,1,1,0,24,7,3,0,0,0,0,0,0,0,0
1,0,123.0,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,0,0
1,0,77.5,1,-1,1,0,0,33,7,3,0,0,0,0,0,0,0,0
1,0,91.5,1,-1,1,0,0,23,7,3,0,0,0,0,0,0,0,0
1,1,112.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,1,0
1,1,0.0,1,-1,1,0,0,18,7,5,0,0,0,0,0,0,0,0
1,1,87.5,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,1,0
1,1,139.0,1,-1,1,0,0,42,13,3,0,0,0,0,0,0,0,0
1,1,57.0,1,-1,1,1,0,68,15,3,0,0,0,0,0,0,0,0
1,1,153.0,0,-1,1,0,0,26,6,12,0,0,0,0,0,0,0,0
0,1,113.5,1,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
1,1,114.5,0,-1,1,0,0,17,4,3,1,0,0,0,0,0,0,0
1,1,130.0,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,1,127.0,1,-1,1,1,0,48,10,3,0,0,0,0,0,0,0,0
1,1,134.0,0,-1,1,0,0,25,9,3,0,0,0,0,0,0,0,0
1,1,112.0,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
0,1,64.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,105.0,1,-1,1,0,0,21,6,3,1,0,0,0,0,0,0,0
0,1,94.5,0,-1,1,0,0,61,17,5,0,0,0,0,0,0,1,0
1,1,167.5,1,-1,1,0,0,39,10,3,0,0,0,0,0,0,0,0
1,1,103.0,0,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
0,1,99.0,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,160.5,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,1,43.0,1,-1,1,0,0,25,7,3,0,0,0,0,0,0,0,0
1,1,82.0,0,-1,1,0,0,39,9,3,0,0,0,0,0,0,0,0
1,1,136.5,1,-1,1,0,0,23,6,3,1,0,0,0,0,0,0,0
0,0,168.0,1,-1,1,0,0,26,5,3,0,0,0,0,0,0,0,0
0,1,167.5,1,-1,1,0,0,24,7,6,0,0,0,0,0,0,0,0
0,1,185.5,1,-1,1,0,1,47,10,3,0,0,0,0,0,0,0,0
1,1,106.5,0,-1,1,0,0,36,6,3,0,0,0,0,0,0,0,0
1,1,137.5,1,-1,1,0,0,16,7,6,0,0,0,0,0,0,0,0
0,0,106.5,1,-1,1,0,0,19,5,2,0,0,0,0,0,0,0,0
1,1,165.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,145.0,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
1,0,83.0,0,-1,1,0,0,39,9,3,1,0,0,0,0,0,0,0
1,1,41.5,1,-1,1,0,0,30,7,2,0,0,0,0,0,0,0,0
0,1,134.5,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
1,1,141.0,1,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
1,1,193.0,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
1,1,178.0,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
1,1,49.0,1,-1,1,0,0,18,6,3,1,0,0,0,0,0,0,0
0,1,119.5,1,-1,1,0,0,15,6,3,1,0,0,0,0,0,0,0
1,1,82.5,1,-1,1,0,0,21,9,6,0,0,0,0,0,0,0,0
1,1,63.0,1,-1,1,0,0,13,6,3,0,0,0,0,0,0,0,0
1,1,139.0,1,-1,1,0,0,18,6,3,1,0,0,0,0,0,0,0
1,1,123.0,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,0,189.5,1,-1,1,0,0,15,6,3,0,0,0,0,0,0,0,0
1,1,120.5,1,-1,1,0,0,65,12,3,0,0,0,0,0,0,1,0
1,1,39.0,0,-1,1,2,0,20,10,3,0,0,0,0,0,0,0,0
1,1,49.0,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
1,1,176.0,1,-1,1,0,0,51,11,3,0,0,0,0,0,0,0,0
1,1,36.0,1,-1,1,0,0,27,7,3,1,0,0,0,0,0,0,0
1,1,166.5,0,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
1,1,54.5,1,-1,1,0,0,37,10,3,0,0,0,0,0,0,0,0
1,1,192.5,0,-1,1,0,0,30,6,12,0,0,0,0,0,0,0,0
1,1,0.0,0,-1,1,0,0,15,7,2,0,0,0,0,0,0,1,0
1,1,82.5,1,-1,1,0,1,44,9,3,0,0,0,0,0,0,0,0
1,1,103.0,1,-1,1,0,0,22,7,3,0,0,0,0,0,0,0,0
1,1,97.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,162.5,1,-1,1,0,0,21,8,2,0,0,0,0,0,0,0,0
1,0,49.0,1,-1,1,1,0,19,6,3,0,0,0,0,0,0,0,0
1,0,31.0,1,-1,1,0,0,34,9,3,0,0,0,0,0,0,0,0
0,1,48.5,1,-1,1,0,0,28,6,12,0,0,0,0,0,0,0,0
1,1,171.5,0,-1,1,0,0,73,8,3,0,0,0,0,0,0,0,0
0,0,179.5,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,1,111.0,1,-1,1,0,0,14,6,2,0,0,0,0,0,0,0,0
1,1,92.5,1,-1,1,0,0,25,8,3,0,0,0,0,0,0,0,0
0,1,137.0,1,-1,1,0,0,47,11,3,0,0,0,0,0,0,0,0
1,1,141.0,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
0,0,79.5,0,-1,1,0,0,26,9,6,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,0,26,7,5,0,0,0,0,0,0,0,0
0,1,194.5,0,-1,1,0,0,17,5,2,0,0,0,0,0,0,0,0
1,1,174.0,1,-1,1,0,0,14,6,3,1,0,0,0,0,0,0,0
1,1,40.0,1,-1,1,1,0,27,8,5,0,0,0,0,0,0,0,0
1,1,63.0,1,-1,1,0,0,32,7,6,0,0,0,0,0,0,0,0
1,0,131.0,1,-1,1,0,0,23,7,3,1,0,0,0,0,0,0,0
1,1,31.0,1,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
1,1,116.0,1,-1,1,1,0,23,7,3,0,0,0,0,0,0,0,0
1,1,157.5,1,-1,1,0,0,49,11,2,0,0,0,0,0,0,1,0
1,1,101.0,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
1,1,31.0,0,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,43.0,1,-1,1,0,0,17,5,3,0,0,0,0,0,0,0,0
1,0,124.5,1,-1,1,0,0,19,6,3,0,0,0,0,0,0,0,0
1,1,83.5,1,-1,1,0,0,17,6,3,1,0,0,0,0,0,0,0
1,0,118.0,1,-1,1,0,0,28,7,6,0,0,0,0,0,0,0,0
1,1,79.5,1,-1,1,0,0,35,10,5,0,0,0,0,0,0,0,0
1,1,93.5,1,-1,1,0,0,42,10,3,0,0,0,0,0,0,0,0
0,0,78.5,1,-1,1,0,0,25,5,3,0,0,0,0,0,0,0,0
1,0,161.0,1,-1,1,0,0,43,9,3,0,0,0,0,0,0,0,0
1,1,41.0,1,-1,1,0,0,64,12,3,0,0,0,0,0,0,0,0
0,1,182.0,0,-1,1,1,0,22,8,3,1,0,0,0,0,0,0,0
1,1,194.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,151.5,1,-1,1,0,0,26,5,3,0,0,0,0,0,0,0,0
1,1,77.5,1,-1,1,1,0,36,9,3,0,0,0,0,0,0,0,0
1,1,63.5,1,-1,1,0,0,33,6,6,0,0,0,0,0,0,0,0
1,1,139.5,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
0,1,129.0,1,-1,1,0,0,22,5,3,1,0,0,0,0,0,0,0
1,1,183.0,1,-1,1,1,0,37,9,3,0,0,0,0,0,0,0,0
1,1,37.5,1,-1,1,0,0,18,5,3,0,0,0,0,0,0,0,0
1,1,88.0,1,-1,1,0,0,24,7,3,0,0,0,0,0,0,0,0
1,1,187.0,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
0,1,156.5,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
0,1,48.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,0,34.0,1,-1,1,2,0,71,12,5,0,0,0,0,0,0,0,0
1,1,41.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,199.5,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,1,176.0,1,-1,1,0,0,31,6,4,0,0,0,0,0,0,0,0
0,1,109.0,0,-1,1,0,0,17,6,3,1,0,0,0,0,0,0,0
1,1,163.5,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
1,0,43.0,0,-1,1,0,0,22,11,5,0,0,0,0,0,0,0,0
1,1,42.0,1,-1,1,1,0,32,9,3,1,0,0,0,0,0,0,0
1,1,175.5,1,-1,1,0,0,25,5,3,0,0,0,0,0,0,1,0
1,1,105.0,1,-1,1,0,0,20,7,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,23,7,5,0,0,0,0,0,0,0,0
1,1,97.5,1,-1,1,1,0,23,6,3,0,0,0,0,0,0,1,0
1,1,97.5,1,-1,1,0,0,31,5,3,1,0,0,0,0,0,0,0
1,1,0.0,0,-1,1,0,0,28,7,2,0,0,0,0,0,0,0,0
1,1,83.0,1,-1,1,0,0,19,7,3,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
0,1,140.5,0,-1,1,0,0,31,8,3,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,0,24,6,5,0,0,0,0,0,0,0,0
1,1,165.5,0,-1,1,0,0,36,7,3,0,0,0,0,0,0,0,0
1,1,158.5,1,-1,1,0,1,30,8,3,0,0,0,0,0,0,0,0
0,0,71.5,1,-1,1,0,0,19,6,3,0,0,0,0,0,0,0,0
1,1,156.0,1,-1,1,0,0,41,10,3,0,0,0,0,0,0,0,0
1,1,79.0,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
1,1,63.5,1,-1,1,0,0,13,6,3,1,0,0,0,0,0,1,0
1,1,0.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,178.5,1,-1,1,3,0,37,11,3,0,0,0,0,0,0,0,0
1,1,197.0,1,-1,1,0,0,42,8,3,1,0,0,0,0,0,0,0
1,1,113.5,1,-1,1,0,0,30,8,3,0,0,0,0,0,0,1,0
1,1,114.5,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
0,1,111.0,1,-1,1,0,0,35,10,5,0,0,0,0,0,0,0,0
0,1,154.5,0,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
1,0,44.5,1,-1,1,1,0,19,7,3,0,0,0,0,0,0,0,0
0,1,85.0,1,-1,1,0,0,19,6,3,0,0,0,0,0,0,1,0
1,0,147.0,1,-1,1,0,0,24,7,6,0,0,0,0,0,0,0,0
1,0,172.0,1,-1,1,1,0,28,6,3,0,0,0,0,0,0,0,0
0,0,180.5,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,1,0
1,1,125.5,0,-1,1,0,0,26,7,3,0,0,0,0,0,0,0,0
0,0,148.0,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
0,1,195.5,0,-1,1,0,1,31,8,3,0,0,0,0,0,0,0,0
1,1,175.5,1,-1,1,0,0,22,7,5,0,0,0,0,0,0,0,0
1,0,180.0,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
1,1,42.5,1,-1,1,0,0,41,6,3,0,0,0,0,0,0,0,0
1,0,108.5,0,-1,1,0,1,45,9,3,0,0,0,0,0,0,0,0
0,0,75.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,68.0,1,-1,1,0,0,24,8,3,1,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,0,14,5,3,0,0,0,0,0,0,0,0
0,1,38.0,1,-1,1,0,0,26,8,3,1,0,0,0,0,0,0,0
1,1,132.0,1,-1,1,0,0,20,7,3,0,0,0,0,0,0,0,0
1,1,185.0,1,-1,1,0,0,20,7,5,0,0,0,0,0,0,0,0
0,1,186.5,0,-1,1,0,0,39,8,3,0,0,0,0,0,0,0,0
1,1,191.0,1,-1,1,0,0,22,6,6,0,0,0,0,0,0,1,0
1,1,189.5,0,-1,1,1,0,30,9,3,0,0,0,0,0,0,0,0
1,0,30.0,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,1,0
0,1,122.0,1,-1,1,0,0,24,7,3,1,0,0,0,0,0,1,0
0,1,124.0,1,-1,1,0,0,16,5,3,0,0,0,0,0,0,0,0
1,0,179.0,0,-1,1,1,0,35,8,3,0,0,0,0,0,0,1,0
0,1,72.5,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,118.0,1,-1,1,0,0,24,7,2,0,0,0,0,0,0,0,0
1,1,102.0,1,-1,1,0,0,21,7,3,0,0,0,0,0,0,0,0
0,1,198.0,1,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
1,1,64.5,1,-1,1,0,0,37,10,11,0,0,0,0,0,0,0,0
0,0,146.0,1,-1,1,0,0,36,9,3,1,0,0,0,0,0,0,0
0,1,139.0,1,-1,1,0,0,34,6,3,0,0,0,0,0,0,0,0
0,1,30.0,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
1,1,131.5,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
0,1,142.5,1,-1,1,0,0,15,6,4,0,0,0,0,0,0,0,0
1,0,91.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,173.0,1,-1,1,2,0,33,7,3,0,0,0,0,0,0,0,0
1,1,73.5,1,-1,1,0,0,18,7,6,0,0,0,0,0,0,0,0
1,0,151.0,1,-1,1,0,0,31,11,3,0,0,0,0,0,0,0,0
1,1,30.5,1,-1,1,0,1,51,10,3,0,0,0,0,0,0,0,0
1,1,56.5,1,-1,1,0,0,20,6,3,1,0,0,0,0,0,0,0
1,1,58.5,1,-1,1,0,0,16,7,6,0,0,0,0,0,0,0,0
1,1,96.0,1,-1,1,2,0,35,10,3,0,0,0,0,0,0,0,0
1,1,129.0,1,-1,1,0,0,45,7,3,0,0,0,0,0,0,1,0
1,1,168.5,1,-1,1,0,0,26,8,6,0,0,0,0,0,0,0,0
1,1,69.5,1,-1,1,0,0,28,7,3,1,0,0,0,0,0,0,0
1,0,136.0,1,-1,1,0,0,14,6,3,0,0,0,0,0,0,0,0
1,0,32.5,0,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,46.5,1,-1,1,0,0,21,8,6,0,0,0,0,0,0,0,0
1,0,174.5,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
0,1,75.0,1,-1,1,0,0,51,8,3,0,0,0,0,0,0,0,0
1,1,196.0,0,-1,1,0,0,45,17,3,1,0,0,0,0,0,0,0
1,1,154.5,1,-1,1,1,0,27,7,2,0,0,1,0,0,0,0,0
0,1,36.5,1,-1,1,1,0,46,15,2,0,0,0,0,0,0,0,0
0,1,102.0,1,-1,1,0,0,21,7,3,0,0,0,0,0,0,0,0
1,0,175.0,0,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
1,1,102.5,1,-1,1,1,0,44,11,3,0,0,0,0,0,0,0,0
1,1,152.5,1,-1,1,1,0,25,10,3,0,0,0,0,0,0,0,0
1,1,104.5,1,-1,1,0,0,34,7,5,0,0,0,0,0,0,0,0
0,1,33.0,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
1,0,175.5,1,-1,1,0,0,32,7,3,0,0,0,0,0,0,0,0
1,1,56.5,1,-1,1,0,0,27,6,3,1,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,15,6,2,0,0,0,0,0,0,0,0
1,1,161.0,1,-1,1,0,0,50,11,3,0,0,0,0,0,0,0,0
1,1,196.5,1,-1,1,0,0,29,9,3,0,0,0,0,0,0,0,0
1,1,160.0,1,-1,1,1,0,27,9,3,1,0,0,0,0,0,0,0
1,1,55.5,1,-1,1,0,0,12,5,2,0,0,0,0,0,0,0,0
1,0,147.0,1,-1,1,0,1,26,8,3,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,0,29,6,3,0,0,0,0,0,0,0,0
1,1,121.5,1,-1,1,0,0,24,7,2,0,0,0,0,0,0,0,0
1,0,170.5,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
0,1,186.5,0,-1,1,0,0,26,7,3,1,0,0,0,0,0,0,0
1,0,119.0,0,-1,1,0,0,23,6,3,1,0,0,0,0,0,0,0
1,1,183.5,1,-1,1,0,0,13,5,3,1,0,0,0,0,0,0,0
0,1,126.5,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,0,78.0,1,-1,1,0,0,19,5,2,0,0,0,0,0,0,0,0
1,0,63.0,1,-1,1,0,0,17,5,3,0,0,0,0,0,0,0,0
1,0,0.0,0,-1,1,0,0,39,10,6,0,0,0,0,0,0,0,0
0,1,45.5,1,-1,1,0,0,32,8,3,0,0,0,0,0,0,0,0
1,1,85.5,1,-1,1,0,1,33,9,3,0,0,0,0,0,0,0,0
0,1,129.5,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,169.5,0,-1,1,4,0,52,13,3,0,0,0,0,0,0,0,0
1,1,189.0,1,-1,1,0,0,15,6,3,1,0,0,0,0,0,1,0
1,1,124.0,1,-1,1,0,0,19,6,3,0,0,0,0,0,0,0,0
1,1,153.0,1,-1,1,0,0,19,5,3,1,0,0,0,0,0,0,0
0,1,161.0,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,0,57.0,1,-1,1,0,1,33,9,3,0,0,0,0,0,0,0,0
1,1,149.0,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,1,0
0,1,168.0,1,-1,1,0,0,29,6,3,0,0,0,0,0,0,0,0
0,1,160.0,1,-1,1,0,0,19,5,3,0,0,0,0,0,0,0,0
1,1,107.0,0,-1,1,0,0,18,7,3,0,0,0,0,0,0,0,0
1,1,122.5,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
0,1,197.0,1,-1,1,0,0,17,5,3,0,0,0,0,0,0,0,0
1,1,144.5,0,-1,1,0,0,23,8,3,0,0,0,0,0,0,0,0
1,1,94.5,0,-1,1,0,0,28,7,3,1,0,0,0,0,0,1,0
1,1,56.5,1,-1,1,0,0,33,9,3,0,0,0,0,0,0,0,0
0,1,74.0,1,-1,1,0,1,25,8,3,0,0,0,0,0,0,0,0
1,1,37.0,0,-1,1,0,0,41,9,2,0,0,0,0,0,0,0,0
1,1,186.0,1,-1,1,1,0,32,11,2,0,0,0,0,0,0,0,0
1,1,54.0,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,1,0
1,1,158.0,1,-1,1,3,0,43,11,3,0,0,0,0,0,0,0,0
0,1,162.0,1,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
1,1,160.0,0,-1,1,1,0,36,9,3,0,0,0,0,0,0,0,0
1,1,85.5,1,-1,1,0,0,28,8,6,0,0,0,0,0,0,0,0
0,1,103.5,1,-1,1,1,0,16,7,3,1,0,0,0,0,0,0,0
0,1,0.0,0,-1,1,1,0,38,11,3,0,0,0,0,0,0,0,0
1,1,125.5,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,1,88.0,1,-1,1,0,0,30,6,3,1,0,0,0,0,0,0,0
1,1,195.0,0,-1,1,0,0,38,8,3,0,0,0,0,0,0,0,0
1,1,174.0,1,-1,1,0,1,46,9,3,0,0,0,0,0,0,0,0
1,1,120.0,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
0,0,115.5,1,-1,1,0,0,23,7,6,0,0,0,0,0,0,0,0
1,0,146.5,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
0,1,123.0,1,-1,1,0,0,34,9,3,0,0,0,0,0,0,0,0
0,0,168.0,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,0,93.0,1,-1,1,0,0,21,8,3,0,0,0,0,0,0,0,0
1,1,67.0,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
1,1,45.5,1,-1,1,0,0,31,9,3,0,0,0,0,0,0,0,0
1,1,72.5,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
0,1,130.5,1,-1,1,0,0,19,6,3,0,0,0,0,0,0,0,0
1,1,186.0,1,-1,1,0,0,19,7,5,0,0,0,0,0,0,0,0
1,1,166.0,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,0,0
0,1,138.5,1,-1,1,0,0,16,6,3,1,0,0,0,0,0,0,0
1,1,127.0,1,-1,1,0,0,42,7,3,0,0,0,0,0,0,0,0
0,1,114.0,1,-1,1,0,1,37,9,3,0,0,0,0,0,0,0,0
1,0,86.0,0,-1,1,0,0,28,5,3,0,0,0,0,0,0,0,0
1,1,88.0,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
1,1,183.0,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
0,1,66.0,1,-1,1,1,0,38,8,3,0,0,0,0,0,0,0,0
0,1,172.0,1,-1,1,0,0,18,6,6,0,0,0,0,0,0,0,0
1,0,109.5,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,163.5,1,-1,1,0,0,27,5,3,0,0,0,0,0,0,0,0
1,1,154.0,1,-1,1,0,0,13,6,3,1,0,0,0,0,0,0,0
0,1,190.5,1,-1,1,0,0,34,9,3,0,0,0,0,0,0,0,0
0,1,161.0,1,-1,1,0,0,19,6,2,0,0,0,0,0,0,0,0
1,1,161.5,1,-1,1,0,0,28,7,3,0,0,0,0,0,0,0,0
0,1,188.5,1,-1,1,0,0,23,6,6,0,0,0,0,0,0,0,0
1,1,112.0,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
0,1,86.5,1,-1,1,0,0,28,9,6,0,0,0,0,0,0,0,0
0,1,34.0,1,-1,1,0,0,14,6,3,1,0,0,0,0,0,0,0
0,1,50.5,0,-1,1,0,0,34,8,3,0,0,0,0,0,0,0,0
1,1,111.0,0,-1,1,0,0,45,7,3,0,0,0,0,0,0,0,0
0,1,53.0,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,136.5,0,-1,1,0,0,14,6,3,1,0,0,0,0,0,0,0
1,1,47.5,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
1,1,40.0,1,-1,1,0,0,47,12,3,0,0,0,0,0,0,1,0
1,0,0.0,1,-1,1,2,0,25,7,3,0,0,0,0,0,0,1,0
0,1,81.0,1,-1,1,0,0,29,6,3,0,0,1,0,0,0,0,0
0,0,45.5,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,77.5,1,-1,1,0,0,15,6,3,0,0,0,0,0,0,0,0
0,1,106.5,1,-1,1,0,0,15,5,3,1,0,0,0,0,0,0,0
1,1,100.0,0,-1,1,0,0,10,4,3,0,0,0,0,0,0,1,0
1,0,125.5,0,-1,1,0,0,25,5,12,0,0,0,0,0,0,0,0
1,1,43.0,1,-1,1,0,0,65,20,3,0,0,0,0,0,0,0,0
1,1,49.5,0,-1,1,0,0,53,8,3,0,0,0,0,0,0,1,0
0,1,152.0,0,-1,1,0,0,45,9,6,0,0,0,0,0,0,1,0
1,0,179.5,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
1,1,136.0,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,118.0,1,-1,1,1,0,23,7,3,0,0,0,0,0,0,0,0
1,1,199.5,1,-1,1,0,0,22,6,5,0,0,0,0,0,0,0,0
0,1,78.0,1,-1,1,1,0,17,7,3,0,0,0,0,0,0,0,0
0,1,121.5,1,-1,1,0,0,25,6,2,0,0,0,0,0,0,0,0
0,1,162.5,1,-1,1,0,0,32,6,3,0,0,0,0,0,0,0,0
0,1,86.5,0,-1,1,0,0,38,8,3,0,0,0,0,0,0,0,0
1,1,93.0,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,1,198.5,1,-1,1,0,0,25,9,3,0,0,0,0,0,0,0,0
1,1,131.0,0,-1,1,0,0,16,5,3,0,0,0,0,0,0,0,0
1,0,84.5,1,-1,1,0,0,36,8,3,1,0,0,0,0,0,0,0
1,1,120.0,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,0,60.5,0,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
1,1,183.0,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
1,0,49.5,1,-1,1,0,0,48,10,3,0,0,0,0,0,0,0,0
1,1,99.0,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
1,0,59.0,1,-1,1,0,0,55,13,6,0,0,0,0,0,0,0,0
0,1,66.0,1,-1,1,0,0,20,9,3,0,0,0,0,0,0,1,0
